   	      	                          fitness                          	                      size                     
   	      	-----------------------------------------------------------	-----------------------------------------------
gen	nevals	avg   	gen	max        	min    	nevals	std        	avg 	gen	max	min	nevals	std    
72 	100   	19429.4    	72 	1.19244e+06	8.62805	100   	138471     	15.52	72 	89 	1  	100   	20.4002
73 	100   	18118.3    	73 	1.69671e+06	8.62805	100   	169012     	15.88	73 	93 	1  	100   	22.2811
74 	100   	4.22626e+18	74 	4.22626e+20	8.62805	100   	4.20507e+19	15.98	74 	89 	1  	100   	21.4965
75 	100   	2.39425e+07	75 	2.07307e+09	8.62805	100   	2.08406e+08	15.59	75 	89 	1  	100   	21.6772
76 	100   	307.884    	76 	4826.28    	8.62805	100   	967.654    	14.92	76 	89 	1  	100   	21.3038
77 	100   	2.77956e+16	77 	2.77956e+18	8.62805	100   	2.76563e+17	14.94	77 	89 	1  	100   	19.3297
78 	100   	2.33785e+06	78 	1.24026e+08	8.62805	100   	1.6392e+07 	15.14	78 	89 	1  	100   	19.8106
79 	100   	1265.08    	79 	98109.8    	8.62805	100   	9793.53    	15.52	79 	96 	1  	100   	21.8694
80 	100   	205.966    	80 	5162.48    	8.62805	100   	672.681    	14.66	80 	89 	1  	100   	19.7384
81 	100   	6.9928e+11 	81 	5.08804e+13	8.62805	100   	5.3877e+12 	14.43	81 	86 	1  	100   	19.3035
82 	100   	2.09322e+15	82 	2.09322e+17	8.62805	100   	2.08273e+16	16.88	82 	86 	1  	100   	19.7161
83 	100   	3027.06    	83 	287542     	8.62805	100   	28601.2    	15.63	83 	86 	1  	100   	19.133 
84 	100   	4.32409e+06	84 	4.32398e+08	8.62805	100   	4.3023e+07 	14.56	84 	86 	1  	100   	18.1677
85 	100   	399.616    	85 	13799.1    	8.62805	100   	1777.25    	15.38	85 	86 	1  	100   	19.0503
86 	100   	1.81578e+08	86 	1.80486e+10	8.62805	100   	1.79574e+09	14.17	86 	77 	1  	100   	17.8359
87 	100   	149.116    	87 	3451.47    	8.62805	100   	459.127    	14.51	87 	77 	1  	100   	18.9634
88 	100   	8.42433e+06	88 	8.42319e+08	8.62805	100   	8.38096e+07	13.14	88 	81 	1  	100   	18.419 
89 	100   	1.26094e+06	89 	1.26066e+08	8.62805	100   	1.25434e+07	13.81	89 	77 	1  	100   	18.115 
90 	100   	6.51007e+13	90 	6.51007e+15	8.62805	100   	6.47744e+14	13.77	90 	84 	1  	100   	18.7055
91 	100   	1.76919e+11	91 	1.76919e+13	8.62805	100   	1.76032e+12	13.97	91 	77 	1  	100   	19.0486
92 	100   	1.26077e+06	92 	1.26066e+08	8.62805	100   	1.25434e+07	13.26	92 	77 	1  	100   	18.8088
93 	100   	5.72017e+58	93 	5.72017e+60	8.62805	100   	5.6915e+59 	13.13	93 	77 	1  	100   	18.0148
94 	100   	5.72017e+58	94 	5.72017e+60	8.62805	100   	5.6915e+59 	13.89	94 	77 	1  	100   	18.8663
95 	100   	9.32079e+13	95 	6.51007e+15	8.62805	100   	7.0294e+14 	12.76	95 	79 	1  	100   	17.9478
96 	100   	160.674    	96 	5076.2     	8.62805	100   	670.038    	12.99	96 	77 	1  	100   	18.1772
97 	100   	78.6089    	97 	1404.63    	8.62805	100   	156.295    	13.3 	97 	77 	1  	100   	17.848 
98 	100   	6078.65    	98 	318714     	8.62805	100   	42173.4    	12.74	98 	86 	1  	100   	17.7942
99 	100   	6640.87    	99 	657255     	8.62805	100   	65389.2    	13.34	99 	113	1  	100   	19.7059
100	100   	201.002    	100	5076.2     	8.62805	100   	733.791    	13.44	100	79 	1  	100   	18.1071
   	      	                              fitness                              	                      size                     
   	      	-------------------------------------------------------------------	-----------------------------------------------
gen	nevals	avg        	gen	max        	min    	nevals	std        	avg 	gen	max	min	nevals	std    
0  	100   	5.60832e+16	0  	5.60832e+18	11.0899	100   	5.58021e+17	5.87	0  	35 	1  	100   	5.89348
1  	100   	6656.33    	1  	647183     	11.0899	100   	64375.7    	7.04	1  	28 	1  	100   	6.3086 
2  	100   	3071.61    	2  	285094     	11.0899	100   	28349.5    	7.62	2  	38 	1  	100   	7.56278
3  	100   	1.58128e+06	3  	1.58113e+08	11.0899	100   	1.5732e+07 	7.49	3  	36 	1  	100   	7.46391
4  	100   	6.60598e+13	4  	6.58546e+15	11.0899	100   	6.55228e+14	9.46	4  	40 	1  	100   	9.03706
5  	100   	83241.6    	5  	4.91601e+06	9.2927 	100   	584988     	8.86	5  	38 	1  	100   	8.2523 
6  	100   	1.55517e+07	6  	1.55486e+09	9.2927 	100   	1.54706e+08	8.62	6  	37 	1  	100   	8.00972
7  	100   	2.82281e+11	7  	2.82281e+13	9.2927 	100   	2.80866e+12	9.85	7  	40 	1  	100   	9.35027
8  	100   	5.7887e+11 	8  	5.7887e+13 	9.2927 	100   	5.75968e+12	9.88	8  	49 	1  	100   	10.0581
9  	100   	1.00748e+12	9  	1.00748e+14	9.2927 	100   	1.00243e+13	9.44	9  	50 	1  	100   	10.7194
10 	100   	5.26038e+09	10 	5.26037e+11	9.2927 	100   	5.23401e+10	11.2	10 	59 	1  	100   	11.9206
11 	100   	1.46966e+11	11 	1.33205e+13	9.2927 	100   	1.33105e+12	11.95	11 	65 	1  	100   	12.4317
12 	100   	3658.97    	12 	254247     	8.99409	100   	26019.4    	11.83	12 	59 	1  	100   	12.03  
13 	100   	6.51109e+24	13 	6.51109e+26	8.99409	100   	6.47845e+25	12.28	13 	60 	1  	100   	11.9156
14 	100   	8.40831e+06	14 	4.448e+08  	8.54987	100   	5.5936e+07 	11.3 	14 	56 	1  	100   	11.6357
15 	100   	3.75258e+11	15 	3.75258e+13	8.54987	100   	3.73377e+12	12.57	15 	70 	1  	100   	13.1478
16 	100   	7.10263e+09	16 	7.08365e+11	8.54987	100   	7.04798e+10	13.7 	16 	70 	1  	100   	14.1404
17 	100   	2786.29    	17 	256401     	8.54987	100   	25500.6    	13.68	17 	66 	1  	100   	15.1075
18 	100   	2.6615e+12 	18 	2.6615e+14 	8.54987	100   	2.64816e+13	14.1 	18 	67 	1  	100   	13.7808
19 	100   	3.34172e+13	19 	3.34172e+15	8.54987	100   	3.32497e+14	15.38	19 	66 	1  	100   	15.0836
20 	100   	264.502    	20 	7619.22    	8.54987	100   	835.608    	16.02	20 	96 	1  	100   	16.1338
21 	100   	2.90198e+06	21 	2.87033e+08	8.54987	100   	2.8558e+07 	15.38	21 	67 	1  	100   	14.7409
22 	100   	302512     	22 	2.34054e+07	8.54987	100   	2.37397e+06	15.42	22 	66 	1  	100   	15.1646
23 	100   	387.603    	23 	16226.4    	8.54987	100   	1839.76    	15.84	23 	65 	1  	100   	15.8447
24 	100   	2.87946e+06	24 	2.87033e+08	8.54987	100   	2.85587e+07	16.21	24 	65 	1  	100   	15.3142
25 	100   	3529.74    	25 	173534     	8.54987	100   	23767      	15.77	25 	65 	1  	100   	14.6074
26 	100   	129095     	26 	9.19515e+06	8.54987	100   	970616     	14.81	26 	66 	1  	100   	15.7211
27 	100   	1142.78    	27 	67740.2    	8.54987	100   	7081.28    	15.91	27 	71 	1  	100   	17.0951
28 	100   	1526.58    	28 	78536.8    	8.54987	100   	8903.03    	15.01	28 	66 	1  	100   	15.9822
29 	100   	157280     	29 	1.57032e+07	8.54987	100   	1.56242e+06	15.7 	29 	67 	1  	100   	14.8846
30 	100   	1.68458e+06	30 	1.52231e+08	8.54987	100   	1.52032e+07	16.58	30 	66 	1  	100   	16.7506
31 	100   	3.79575e+17	31 	3.79575e+19	8.54987	100   	3.77672e+18	14.93	31 	68 	1  	100   	16.8519
32 	100   	4.03939e+39	32 	4.03939e+41	8.54987	100   	4.01914e+40	15.51	32 	71 	1  	100   	17.4037
33 	100   	2.83972e+11	33 	1.75333e+13	8.54987	100   	2.04298e+12	15.21	33 	71 	1  	100   	17.3282
34 	100   	7978.51    	34 	535149     	8.54987	100   	58543.3    	14.66	34 	71 	1  	100   	16.9966
35 	100   	3.13137e+06	35 	3.13107e+08	8.54987	100   	3.11537e+07	15.03	35 	71 	1  	100   	16.8757
36 	100   	736712     	36 	7.36524e+07	8.54987	100   	7.32831e+06	14.27	36 	71 	1  	100   	16.7886
37 	100   	3.37619e+08	37 	3.37617e+10	8.54987	100   	3.35925e+09	15.24	37 	86 	1  	100   	17.7613
38 	100   	3.91772e+06	38 	3.91553e+08	8.54987	100   	3.89588e+07	14.91	38 	71 	1  	100   	16.8482
39 	100   	356.706    	39 	19057.7    	8.54987	100   	1919.69    	15.08	39 	84 	1  	100   	17.6123
40 	100   	7942.45    	40 	494786     	8.54987	100   	56550.8    	15.53	40 	71 	1  	100   	17.2148
41 	100   	2.95172e+12	41 	2.95172e+14	8.54987	100   	2.93692e+13	14.9 	41 	71 	1  	100   	16.7628
42 	100   	342.607    	42 	12860.6    	8.54987	100   	1388.97    	15.39	42 	71 	1  	100   	16.6637
43 	100   	2585.52    	43 	226053     	8.54987	100   	22496.3    	15.5 	43 	71 	1  	100   	18.053 
44 	100   	323.589    	44 	9227.43    	8.54987	100   	1152.47    	15.9 	44 	73 	1  	100   	18.3126
45 	100   	400.247    	45 	12884.1    	8.54987	100   	1643.14    	15.45	45 	73 	1  	100   	17.4816
46 	100   	306.514    	46 	7619.22    	8.54987	100   	937.871    	15.54	46 	73 	1  	100   	17.8966
47 	100   	7938.57    	47 	494884     	8.51701	100   	53266.4    	13.82	47 	72 	1  	100   	16.8845
48 	100   	1.0236e+36 	48 	1.0236e+38 	8.51701	100   	1.01847e+37	15.07	48 	72 	1  	100   	18.112 
49 	100   	3.4484e+13 	49 	3.4484e+15 	8.51701	100   	3.43111e+14	15.02	49 	79 	1  	100   	17.4877
50 	100   	1.59965e+07	50 	1.59962e+09	8.51701	100   	1.5916e+08 	16.36	50 	79 	1  	100   	18.1695
51 	100   	1.7569e+15 	51 	1.7569e+17 	8.51701	100   	1.74809e+16	16.59	51 	89 	1  	100   	20.1296
52 	100   	4.6212e+06 	52 	4.61181e+08	8.51701	100   	4.5886e+07 	16.19	52 	89 	1  	100   	20.2868
53 	100   	1.29471e+09	53 	1.2947e+11 	8.51701	100   	1.28821e+10	16.29	53 	103	1  	100   	21.1997
54 	100   	4.57394e+28	54 	4.57394e+30	8.51701	100   	4.55101e+29	17.1 	54 	89 	1  	100   	20.9654
55 	100   	1.64853e+20	55 	1.64853e+22	8.51701	100   	1.64027e+21	16.06	55 	106	1  	100   	20.4366
56 	100   	1.06562e+20	56 	1.06562e+22	8.51701	100   	1.06028e+21	17.94	56 	95 	1  	100   	20.5815
57 	100   	44087.4    	57 	3.27648e+06	8.51701	100   	340773     	17.52	57 	89 	1  	100   	20.8545
58 	100   	1116.87    	58 	91614.4    	8.51701	100   	9121.6     	17.04	58 	89 	1  	100   	20.4259
59 	100   	1910.08    	59 	149924     	8.51701	100   	14946.9    	17.13	59 	91 	1  	100   	21.2107
60 	100   	186556     	60 	1.84378e+07	8.51701	100   	1.8344e+06 	17.63	60 	89 	1  	100   	20.9927
61 	100   	20871.6    	61 	1.77416e+06	8.51701	100   	178685     	16.48	61 	105	1  	100   	22.2065
62 	100   	593.882    	62 	40644.1    	8.51701	100   	4040       	15.37	62 	94 	1  	100   	19.1847
63 	100   	13508.3    	63 	1.0311e+06 	8.51701	100   	106145     	17.61	63 	106	1  	100   	22.31  
64 	100   	12767.6    	64 	1.26317e+06	8.51701	100   	125670     	18.08	64 	128	1  	100   	23.8959
65 	100   	219.965    	65 	7619.22    	8.51701	100   	793.466    	17.25	65 	108	1  	100   	22.875 
66 	100   	2.33673e+49	66 	2.33673e+51	8.51701	100   	2.32502e+50	18.18	66 	106	1  	100   	22.3026
67 	100   	9.88111e+09	67 	9.88103e+11	6.60172	100   	9.8315e+10 	19.51	67 	110	1  	100   	23.9364
68 	100   	6273.08    	68 	617193     	6.60172	100   	61399.9    	17.16	68 	106	1  	100   	21.4796
69 	100   	111.045    	69 	862.645    	6.60172	100   	145.559    	18.36	69 	106	1  	100   	23.2734
70 	100   	95.7104    	70 	701.563    	6.60172	100   	107.704    	17.64	70 	106	1  	100   	23.4233
71 	100   	103.277    	71 	862.645    	6.60172	100   	126.862    	17.12	71 	119	1  	100   	23.3162
72 	100   	2.17503e+10	72 	2.17503e+12	6.60172	100   	2.16413e+11	16.13	72 	119	1  	100   	21.8411
73 	100   	3.57821e+26	73 	3.57821e+28	6.60172	100   	3.56027e+27	16.77	73 	119	1  	100   	23.5647
74 	100   	1.21697e+06	74 	1.21652e+08	6.60172	100   	1.21042e+07	14.3 	74 	119	1  	100   	20.7227
75 	100   	1683.23    	75 	141467     	6.44315	100   	14117.6    	15.26	75 	123	1  	100   	24.044 
76 	100   	4.20906e+19	76 	4.20906e+21	6.44315	100   	4.18796e+20	17.18	76 	119	1  	100   	23.1631
77 	100   	189.432    	77 	5947.76    	6.44315	100   	601.858    	16.99	77 	108	1  	100   	22.8563
78 	100   	5589.4     	78 	210861     	6.44315	100   	30350.4    	16.84	78 	105	1  	100   	22.4596
79 	100   	1.12525e+06	79 	1.10775e+08	5.99682	100   	1.10209e+07	15.08	79 	105	1  	100   	21.2135
80 	100   	1.55924e+75	80 	1.55924e+77	5.99682	100   	1.55143e+76	15.9 	80 	105	1  	100   	21.9155
81 	100   	34407.7    	81 	3.13464e+06	5.99682	100   	312586     	14.44	81 	105	1  	100   	20.2422
82 	100   	113606     	82 	1.119e+07  	5.99682	100   	1.11331e+06	15.75	82 	105	1  	100   	21.2454
83 	100   	8.48106e+13	83 	8.48106e+15	5.99682	100   	8.43854e+14	15.48	83 	107	1  	100   	21.9979
84 	100   	8393.85    	84 	681871     	5.99682	100   	68340      	15.75	84 	107	1  	100   	22.3197
85 	100   	189.319    	85 	7277.43    	5.99682	100   	727.083    	17.66	85 	106	1  	100   	22.7659
86 	100   	578.939    	86 	38581.9    	5.99682	100   	3850.41    	17.34	86 	86 	1  	100   	19.7227
87 	100   	4.21417e+114	87 	4.21417e+116	5.99682	100   	4.19305e+115	15.5 	87 	86 	1  	100   	19.6939
88 	100   	5.77302e+09 	88 	5.7469e+11  	5.87177	100   	5.71789e+10 	16.81	88 	87 	1  	100   	21.2437
89 	100   	1.84338e+29 	89 	1.84338e+31 	5.87177	100   	1.83414e+30 	16.14	89 	88 	1  	100   	20.282 
90 	100   	5.9971e+06  	90 	5.99543e+08 	5.87177	100   	5.96536e+07 	16.11	90 	87 	1  	100   	20.4675
91 	100   	557.371     	91 	13933.1     	5.38532	100   	1939.56     	15.7 	91 	87 	1  	100   	20.2354
92 	100   	1.6837e+15  	92 	1.6837e+17  	5.38532	100   	1.67526e+16 	16.04	92 	87 	1  	100   	21.4988
93 	100   	3.37586e+10 	93 	3.37586e+12 	5.38532	100   	3.35894e+11 	14.89	93 	87 	1  	100   	20.1925
94 	100   	3.55223e+16 	94 	3.55223e+18 	5.38532	100   	3.53443e+17 	15.71	94 	80 	1  	100   	19.196 
95 	100   	195162      	95 	1.83071e+07 	5.38532	100   	1.82407e+06 	14.8 	95 	80 	1  	100   	19.8111
96 	100   	149.385     	96 	2719.83     	5.38532	100   	304.107     	15.24	96 	80 	1  	100   	19.0893
97 	100   	285.568     	97 	9856.51     	5.38532	100   	1067.34     	15.39	97 	85 	1  	100   	20.2721
98 	100   	100.523     	98 	845.574     	5.38532	100   	129.264     	15.3 	98 	80 	1  	100   	20.1348
99 	100   	6.91774e+101	99 	6.91774e+103	5.38532	100   	6.88307e+102	14.89	99 	80 	1  	100   	19.7792
100	100   	176.552     	100	7277.43     	5.38532	100   	726.427     	15.39	100	80 	1  	100   	19.0525
   	      	                              fitness                              	                      size                     
   	      	-------------------------------------------------------------------	-----------------------------------------------
gen	nevals	avg        	gen	max        	min    	nevals	std        	avg 	gen	max	min	nevals	std    
0  	100   	1.22837e+22	0  	8.70936e+23	11.1828	100   	9.33381e+22	7.72	0  	52 	1  	100   	9.93084
1  	100   	1.67455e+10	1  	1.67455e+12	11.1828	100   	1.66616e+11	11.95	1  	42 	1  	100   	11.7698
2  	100   	4.21195e+14	2  	4.21195e+16	9.60393	100   	4.19083e+15	10.59	2  	39 	1  	100   	10.9454
3  	100   	5523.2     	3  	496231     	9.60393	100   	49368.7    	12.21	3  	56 	1  	100   	12.3841
4  	100   	2.93395e+33	4  	2.93395e+35	9.60393	100   	2.91924e+34	12.62	4  	53 	1  	100   	12.767 
5  	100   	13164.5    	5  	1.18787e+06	9.60393	100   	118220     	11.93	5  	53 	1  	100   	12.1879
6  	100   	259745     	6  	2.41203e+07	9.60393	100   	2.40203e+06	14.28	6  	53 	1  	100   	13.418 
7  	100   	1708.01    	7  	126239     	9.60393	100   	12633.1    	13.74	7  	53 	1  	100   	13.1108
8  	100   	169932     	8  	1.6895e+07 	9.60393	100   	1.68095e+06	13.86	8  	76 	1  	100   	14.0855
9  	100   	inf        	9  	inf        	9.60393	100   	nan        	16.32	9  	80 	1  	100   	17.4814
10 	100   	5.30483e+06	10 	5.29275e+08	9.60393	100   	5.26611e+07	14.68	10 	62 	1  	100   	14.8431
11 	100   	884.831    	11 	42250.4    	9.60393	100   	4510.35    	13.37	11 	62 	1  	100   	13.4653
12 	100   	4.62655e+08	12 	4.51897e+10	9.60393	100   	4.49651e+09	14.71	12 	52 	1  	100   	14.3675
13 	100   	1.58158e+11	13 	1.58158e+13	9.60393	100   	1.57365e+12	13.34	13 	53 	1  	100   	13.9651
14 	100   	420137     	14 	3.77122e+07	9.60393	100   	3.76271e+06	15.42	14 	52 	1  	100   	14.2022
15 	100   	137.796    	15 	2073.06    	9.60393	100   	234.382    	13.44	15 	59 	1  	100   	14.8575
16 	100   	2.33238e+09	16 	2.33126e+11	9.60393	100   	2.31956e+10	14.01	16 	57 	1  	100   	14.5344
17 	100   	1.37916e+07	17 	1.37784e+09	9.60393	100   	1.37092e+08	14.49	17 	76 	1  	100   	15.6834
18 	100   	5.63226e+07	18 	5.63211e+09	9.60393	100   	5.60388e+08	13.27	18 	58 	1  	100   	13.8397
19 	100   	616.196    	19 	37397.6    	9.60393	100   	3808.37    	13.6 	19 	59 	1  	100   	14.9359
20 	100   	3.14779e+06	20 	3.14493e+08	9.60393	100   	3.12914e+07	13.74	20 	67 	1  	100   	16.2386
21 	100   	15819.6    	21 	1.53941e+06	9.60393	100   	153135     	12.02	21 	55 	1  	100   	14.1294
22 	100   	1.00608e+16	22 	1.00608e+18	9.60393	100   	1.00104e+17	11.7 	22 	55 	1  	100   	13.9882
23 	100   	1.57087e+07	23 	1.57015e+09	9.60393	100   	1.56227e+08	11.23	23 	52 	1  	100   	12.7435
24 	100   	1.27476e+16	24 	1.2744e+18 	9.60393	100   	1.268e+17  	10.97	24 	62 	1  	100   	13.4167
25 	100   	4.62484e+08	25 	4.62482e+10	9.60393	100   	4.60164e+09	10.75	25 	62 	1  	100   	13.2638
26 	100   	1.44708e+07	26 	1.44705e+09	9.60393	100   	1.4398e+08 	11.03	26 	62 	1  	100   	13.3906
27 	100   	3691.73    	27 	330492     	9.60393	100   	32872.8    	11.04	27 	66 	1  	100   	13.0866
28 	100   	1.37776e+12	28 	1.37776e+14	9.60393	100   	1.37086e+13	11.77	28 	65 	1  	100   	13.1498
29 	100   	4.20436e+24	29 	4.20436e+26	9.60393	100   	4.18328e+25	10.37	29 	62 	1  	100   	12.3973
30 	100   	1.95872e+15	30 	1.95872e+17	9.60393	100   	1.9489e+16 	11.36	30 	61 	1  	100   	13.9503
31 	100   	1.85937e+23	31 	1.85937e+25	9.60393	100   	1.85005e+24	11.86	31 	61 	1  	100   	13.8427
32 	100   	534.478    	32 	16208      	9.60393	100   	2078.06    	11.59	32 	76 	1  	100   	14.389 
33 	100   	1.35244e+31	33 	1.35244e+33	9.60393	100   	1.34566e+32	11.44	33 	61 	1  	100   	14.3585
34 	100   	245.962    	34 	9074.66    	9.60393	100   	910.654    	10.09	34 	61 	1  	100   	13.314 
35 	100   	1.56279e+06	35 	1.56127e+08	9.60393	100   	1.55343e+07	10.04	35 	43 	1  	100   	12.3385
36 	100   	5.54793e+09	36 	5.54793e+11	9.60393	100   	5.52012e+10	10.42	36 	81 	1  	100   	13.7914
37 	100   	4.33539e+08	37 	4.33538e+10	9.60393	100   	4.31365e+09	11.21	37 	86 	1  	100   	14.8312
38 	100   	259.218    	38 	4731.06    	9.60393	100   	689.104    	10.35	38 	81 	1  	100   	14.1989
39 	100   	4.08843e+07	39 	4.08841e+09	9.60393	100   	4.06792e+08	10.89	39 	77 	1  	100   	14.4298
40 	100   	1.12203e+06	40 	1.10851e+08	9.60393	100   	1.1029e+07 	9.02 	40 	77 	1  	100   	13.033 
41 	100   	9.79837e+60	41 	9.79837e+62	9.60393	100   	9.74926e+61	8.87 	41 	81 	1  	100   	13.1982
42 	100   	3.09672e+42	42 	3.09672e+44	9.60393	100   	3.08119e+43	10.8 	42 	81 	1  	100   	14.0093
43 	100   	8.02659e+11	43 	8.02659e+13	9.60393	100   	7.98635e+12	9.63 	43 	81 	1  	100   	14.2833
44 	100   	1.77009e+07	44 	1.75033e+09	9.60393	100   	1.74143e+08	9.94 	44 	81 	1  	100   	14.3449
45 	100   	645127     	45 	5.57241e+07	9.60393	100   	5.56696e+06	9.84 	45 	83 	1  	100   	14.3942
46 	100   	2.24385e+07	46 	1.44705e+09	9.60393	100   	1.6366e+08 	9.9  	46 	83 	1  	100   	14.612 
47 	100   	6.61318e+11	47 	6.61306e+13	9.60393	100   	6.57991e+12	10   	47 	83 	1  	100   	14.5093
48 	100   	5.27666e+64	48 	5.27666e+66	9.60393	100   	5.25021e+65	9.42 	48 	83 	1  	100   	13.7224
49 	100   	4.50176e+06	49 	4.45246e+08	9.60393	100   	4.42986e+07	9.82 	49 	83 	1  	100   	15.0568
50 	100   	595377     	50 	5.92308e+07	9.60393	100   	5.89315e+06	8.97 	50 	83 	1  	100   	15.1178
51 	100   	7.23469e+49	51 	7.23469e+51	9.60393	100   	7.19842e+50	9.76 	51 	83 	1  	100   	13.6551
52 	100   	160.963    	52 	839.602    	9.60393	100   	214.217    	9.17 	52 	83 	1  	100   	14.8189
53 	100   	4112.58    	53 	213681     	9.60393	100   	26003      	9.5  	53 	83 	1  	100   	14.7299
54 	100   	8.61298e+14	54 	8.61158e+16	9.60393	100   	8.5684e+15 	10.74	54 	83 	1  	100   	15.6573
55 	100   	9.69491e+07	55 	5.58594e+09	9.60393	100   	6.86409e+08	9.05 	55 	79 	1  	100   	13.9085
56 	100   	7.27161e+06	56 	4.52976e+08	9.60393	100   	5.2445e+07 	9.16 	56 	79 	1  	100   	13.6629
57 	100   	8.72674e+10	57 	8.72572e+12	9.60393	100   	8.68197e+11	8.83 	57 	79 	1  	100   	14.4942
58 	100   	1013.39    	58 	41823.5    	9.60393	100   	4768.87    	8.91 	58 	78 	1  	100   	12.9801
59 	100   	2.06717e+09	59 	2.06715e+11	9.60393	100   	2.05678e+10	9.56 	59 	78 	1  	100   	13.5405
60 	100   	4.17904e+06	60 	3.14493e+08	9.29369	100   	3.28395e+07	8.32 	60 	78 	1  	100   	12.6506
61 	100   	39225.2    	61 	3.72554e+06	9.29369	100   	370911     	10.01	61 	78 	1  	100   	14.9201
62 	100   	3.40035e+42	62 	3.40035e+44	8.94649	100   	3.38331e+43	10.03	62 	104	1  	100   	16.1787
63 	100   	1243.27    	63 	64762.9    	8.94649	100   	6852.1     	10.76	63 	78 	1  	100   	16.4342
64 	100   	7.86815e+13	64 	7.86815e+15	8.94649	100   	7.82871e+14	10.09	64 	78 	1  	100   	14.9607
65 	100   	7.39908e+18	65 	7.39908e+20	8.94649	100   	7.36199e+19	9.77 	65 	77 	1  	100   	14.6081
66 	100   	1.12919e+13	66 	1.12919e+15	8.94649	100   	1.12353e+14	12.33	66 	77 	1  	100   	16.2025
67 	100   	140910     	67 	1.37465e+07	8.94649	100   	1.36775e+06	10.69	67 	77 	1  	100   	15.522 
68 	100   	1.35541e+37	68 	1.35541e+39	8.94649	100   	1.34862e+38	9.99 	68 	79 	1  	100   	15.9264
69 	100   	156834     	69 	1.54419e+07	8.94649	100   	1.53635e+06	9.78 	69 	82 	1  	100   	15.6093
70 	100   	185.971    	70 	3761.25    	8.28691	100   	409.386    	9.78 	70 	93 	1  	100   	16.6383
71 	100   	2780.2     	71 	162293     	8.28691	100   	17387.3    	8.86 	71 	79 	1  	100   	13.6989
72 	100   	17829      	72 	1.48869e+06	8.28691	100   	149414     	10.21	72 	79 	1  	100   	14.5838
73 	100   	587.857    	73 	41928.3    	8.28691	100   	4163.3     	10   	73 	79 	1  	100   	13.8528
74 	100   	4.3568e+06 	74 	3.14493e+08	8.28691	100   	3.30831e+07	9.42 	74 	79 	1  	100   	14.5706
75 	100   	1.45034e+07	75 	1.44705e+09	8.28691	100   	1.43977e+08	9.63 	75 	79 	1  	100   	15.3053
76 	100   	292725     	76 	2.88032e+07	8.28691	100   	2.86559e+06	10.82	76 	79 	1  	100   	15.6323
77 	100   	4.83487e+15	77 	4.83487e+17	8.28691	100   	4.81063e+16	11.06	77 	79 	1  	100   	15.6018
78 	100   	12340.4    	78 	1.18784e+06	8.28691	100   	118155     	10.02	78 	87 	1  	100   	15.8088
79 	100   	4.89927e+15	79 	4.84867e+17	8.28691	100   	4.82412e+16	9.79 	79 	80 	1  	100   	14.4002
